x,y,z,E11,E12,E13,E22,E23,E33,EmaxPrincipal,S33,SmaxPrincipal,Smises,U1,U2,U3,instance,d_ads,d_abs,d_ats,d_fss,E_ads,E_abs,E_ats
0.2175,0.0,0.0625,-5.6683206821617205e-06,-6.260619755948937e-08,-1.5390656699310057e-05,-3.028037554031471e-06,-1.7185274714393017e-07,4.386616637930274e-06,8.551501196052413e-06,-2376.131591796875,13049.884765625,59628.96875,-6.526811375806574e-07,-7.57008322693764e-09,2.1671279682777822e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.2175,0.0,0.0675,-5.362056981539354e-06,-6.09686381380925e-08,-1.6176099961739965e-05,-2.7960816169070313e-06,-1.9492959779654484e-07,4.042202363052638e-06,8.696054464962799e-06,-2814.31884765625,14422.7001953125,60538.75390625,-6.024714593877434e-07,-6.990194201250688e-09,2.1692350856028497e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.2175,0.0,0.0725,-5.0000894589175005e-06,-5.7116178453497923e-08,-1.691996476438362e-05,-2.5836093300313223e-06,-1.8607715901453048e-07,3.6841688597633038e-06,8.851629900163971e-06,-3205.291259765625,15933.99609375,61420.3984375,-5.565041192312492e-07,-6.459015544635349e-09,2.171166670450475e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.2175,0.0,0.0775,-4.605227786669275e-06,-5.2773863501442975e-08,-1.7623127860133536e-05,-2.3900809082988417e-06,-2.1554947693402937e-07,3.3193789477081737e-06,9.01902876648819e-06,-3590.199462890625,17520.16796875,62319.16015625,-5.146448529558256e-07,-5.975194561358421e-09,2.172917447751388e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.2175,0.0,0.0825,-4.1563366721675266e-06,-4.587121793520055e-08,-1.8292021195520647e-05,-2.214781488873996e-06,-1.9683464813624596e-07,2.940878630397492e-06,9.202985893352889e-06,-3930.433837890625,19263.109375,63217.3125,-4.767622669987759e-07,-5.536947345063936e-09,2.1744823243352585e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.2175,0.0,0.0875,-3.676009782793699e-06,-3.904377976482465e-08,-1.89264119399013e-05,-2.0572806533891708e-06,-2.366047908708424e-07,2.5541130526107736e-06,9.402397154190112e-06,-4278.064453125,21086.51171875,64155.359375,-4.4272189825278474e-07,-5.143196091239588e-09,2.175855843233876e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.2175,0.0,0.0925,-3.1333711376646534e-06,-2.8931239626217575e-08,-1.952483034983743e-05,-1.916711198646226e-06,-2.0348910823031474e-07,2.145958205801435e-06,9.619733646104578e-06,-4601.251953125,23079.958984375,65091.93359375,-4.123871804040391e-07,-4.791774088630518e-09,2.1770309103885666e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.2175,0.0,0.0975,-2.567274123066454e-06,-1.98889882341291e-08,-2.0115248844376765e-05,-1.7931440652318997e-06,-2.5958840410567063e-07,1.7260955473830109e-06,9.864344974630512e-06,-4990.48876953125,25151.73828125,66173.796875,-3.856397938761802e-07,-4.482855864296198e-09,2.177998612751253e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0025,-3.9687479329586495e-06,8.013246599603008e-08,-9.146347679234168e-08,-7.717781954852398e-06,-1.0467527955526634e-09,6.293390924838604e-06,6.2935946516518015e-06,20.665712356567383,23.702056884765625,186131.46875,-1.7237259726243792e-06,-1.929437765113562e-08,2.113747723342385e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0075,-4.395560608827509e-06,5.8581125728096595e-08,-3.645613446678908e-07,-7.171206561906729e-06,-4.229284034096281e-09,6.239190952328499e-06,6.242315066629089e-06,350.79095458984375,397.1371154785156,181699.15625,-1.601676785867312e-06,-1.7927952455920604e-08,2.1168807506910525e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0125,-4.820802132599056e-06,3.7023969667870915e-08,-8.161496793945844e-07,-6.631369160459144e-06,-9.03340957592036e-09,6.1838768488087226e-06,6.198990377015434e-06,555.9052124023438,779.95703125,178274.90625,-1.4811244000156876e-06,-1.6578365347186264e-08,2.1199864931986667e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0175,-5.232355306361569e-06,1.6212331033216287e-08,-1.4344896044349298e-06,-6.101502094679745e-06,-1.645516256587598e-08,6.132134330982808e-06,6.177228897286113e-06,939.8824462890625,1608.2076416015625,176120.765625,-1.3627861790155293e-06,-1.5253707630336066e-08,2.1230654965620488e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0225,-5.549744400923373e-06,-9.723865046495916e-10,-7.573817583761411e-06,-5.645065357384738e-06,-8.37787226259934e-08,6.1473328969441354e-06,7.266420197993284e-06,957.5209350585938,5102.5859375,49824.515625,-1.2607683856913354e-06,-1.411262218198317e-08,2.1261352230794728e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0275,-5.758946372225182e-06,-1.4060303143992314e-08,-8.428641194768716e-06,-5.264626452117227e-06,-9.64424842209155e-08,6.055821359041147e-06,7.405149972328218e-06,963.0488891601562,5960.888671875,50685.48828125,-1.1756466165024904e-06,-1.3161531420280426e-08,2.1291856683092192e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0325,-5.8945688579115085e-06,-2.492916628682451e-08,-9.335672075394541e-06,-4.9014620344678406e-06,-1.0303993747129425e-07,5.915698693570448e-06,7.537961664638715e-06,821.7830810546875,6830.52099609375,51601.82421875,-1.094364961318206e-06,-1.2253625669700341e-08,2.1321784515748732e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0375,-5.9577168940450065e-06,-3.400979053935771e-08,-1.0244888471788727e-05,-4.556365183816524e-06,-1.1738229233060338e-07,5.742780558648519e-06,7.668641956115607e-06,652.4390258789062,7785.64208984375,52534.97265625,-1.0171211215492804e-06,-1.1390887344475686e-08,2.1350930182961747e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0425,-5.954895641480107e-06,-4.0892125241498434e-08,-1.1163631825183984e-05,-4.2298856897105e-06,-1.2262204052149173e-07,5.532154773391085e-06,7.797872058290523e-06,385.1116027832031,8777.064453125,53491.953125,-9.440298640583933e-07,-1.0574691344800158e-08,2.1379117242759094e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0475,-5.88441253057681e-06,-4.62152272007188e-08,-1.2057469575665891e-05,-3.922188170690788e-06,-1.3863176206996286e-07,5.293304639053531e-06,7.925460522528738e-06,102.50547790527344,9851.662109375,54421.9453125,-8.751467817091907e-07,-9.805449785460496e-09,2.1406176529126242e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0525,-5.7584284149925224e-06,-4.94618141999581e-08,-1.2933333891851362e-05,-3.633298319982714e-06,-1.4100093892466248e-07,5.028161922382424e-06,8.055645594140515e-06,-232.5391845703125,10980.818359375,55359.39453125,-8.104699418254313e-07,-9.083230168016598e-09,2.1431980712804943e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0575,-5.5727614380884916e-06,-5.145594528244146e-08,-1.3772716556559317e-05,-3.3629953577474225e-06,-1.59360638463113e-07,4.741128122986993e-06,8.187747880583629e-06,-565.6821899414062,12200.048828125,56261.55078125,-7.499633056795574e-07,-8.407474716420893e-09,2.145640246453695e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0625,-5.340667485143058e-06,-5.1468877160232296e-08,-1.4579752132704016e-05,-3.1109796054806793e-06,-1.572391994386635e-07,4.4363409870129544e-06,8.325353519467171e-06,-919.6817016601562,13484.5595703125,57163.05859375,-6.935551368769666e-07,-7.777437360800832e-09,2.1479345377883874e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0675,-5.0560515774122905e-06,-5.054682361560481e-08,-1.5348066881415434e-05,-2.8768340598617215e-06,-1.7940988072950859e-07,4.1148055061057676e-06,8.469383828924038e-06,-1258.3572998046875,14870.2177734375,58039.15234375,-6.411567028408172e-07,-7.192074935602477e-09,2.1500722141354345e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0725,-4.7309436013165396e-06,-4.7638021527518504e-08,-1.607833655725699e-05,-2.660056907188846e-06,-1.707308143750197e-07,3.7801203234266723e-06,8.620947482995689e-06,-1602.63720703125,16326.869140625,58912.12890625,-5.926588642068964e-07,-6.650132444718793e-09,2.1520458176382817e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0775,-4.357371381047415e-06,-4.409469767097107e-08,-1.6771506125223823e-05,-2.460169298501569e-06,-1.9910852699922543e-07,3.430996457609581e-06,8.783112207311206e-06,-1926.3436279296875,17896.837890625,59775.0390625,-5.479444098455133e-07,-6.1504157322644915e-09,2.1538484361371957e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0825,-3.945979642594466e-06,-3.8425657322704865e-08,-1.7424825273337774e-05,-2.27651162276743e-06,-1.809156628951314e-07,3.069631929975003e-06,8.954255463322625e-06,-2254.992431640625,19540.443359375,60636.5,-5.06882599893288e-07,-5.6912723422897216e-09,2.1554733393713832e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0875,-3.4855636386055266e-06,-3.239414425593168e-08,-1.8042117517325096e-05,-2.1086332253617e-06,-2.1914172521064756e-07,2.6922459710476687e-06,9.139148460235447e-06,-2568.552978515625,21309.400390625,61500.45703125,-4.6933925545999955e-07,-5.271576952736723e-09,2.156913797080051e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0925,-2.9886120955779916e-06,-2.3973196761062354e-08,-1.86162578756921e-05,-1.9556910046958365e-06,-1.869960897238343e-07,2.3013597001408925e-06,9.333408343081828e-06,-2897.116943359375,23148.052734375,62365.03515625,-4.3516308778634993e-07,-4.889222360304757e-09,2.1581619876087643e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.0975,-2.433811459923163e-06,-1.5217201720929552e-08,-1.9155819245497696e-05,-1.8174032447859645e-06,-2.4053164793258475e-07,1.8875526848205482e-06,9.546170076646376e-06,-3222.966552734375,25142.83203125,63250.22265625,-4.0422642655357777e-07,-4.543504239507001e-09,2.1592091798083857e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.105,-1.9219271507608937e-06,-2.6222270577136442e-08,-8.010404599190224e-06,-1.3724255722991074e-06,-1.790144779079128e-07,1.595900243955839e-06,4.212214662402403e-06,-3571.40673828125,20654.505859375,71057.5,-3.0486927471429226e-07,-6.862123314022028e-09,2.1603391360258684e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.115,-1.46044703797088e-06,-3.8419937453681996e-08,-8.46102830109885e-06,-6.249085799936438e-07,-1.889068101945668e-07,9.178266395792889e-07,4.1240059545089025e-06,-4114.61181640625,25573.041015625,70569.15625,-1.3795327902244026e-07,-3.124542402588304e-09,2.1615955120068975e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.125,-9.663976925367024e-07,-4.8155008869343874e-08,-8.72449527378194e-06,1.033864620580971e-07,-1.948209273905377e-07,2.4123002617670863e-07,4.042098225909285e-06,-4483.98681640625,30710.0625,70776.5546875,2.4680321786263448e-08,5.169320527187438e-10,2.162174860131927e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.135,-4.659919454752526e-07,-5.7086936067207716e-08,-8.821272786008194e-06,8.192893119485234e-07,-1.9690800456828583e-07,-4.233426693645015e-07,3.96680388803361e-06,-4677.330078125,35973.0078125,71716.8984375,1.8453144434715796e-07,4.0964480696459304e-09,2.162083546863869e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.145,4.3903863655714304e-08,-6.530254381686973e-08,-8.7586913650739e-06,1.5293081787604024e-06,-1.9554160246570973e-07,-1.0837238733074628e-06,3.896258476743242e-06,-4747.61767578125,41364.15234375,73330.0859375,3.430612878219108e-07,7.646546507089624e-09,2.1613297576550394e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.155,5.519049750546401e-07,-7.363465215348697e-08,-8.539870577806141e-06,2.2398146484192694e-06,-1.9059153544276342e-07,-1.7376826235704357e-06,3.828368789982051e-06,-4704.25146484375,46834.05859375,75611.4921875,5.016931936552282e-07,1.1199086102919864e-08,2.159918767574709e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.165,1.0574123052720097e-06,-8.235356574459729e-08,-8.16920419310918e-06,2.9571112918347353e-06,-1.8236379162317462e-07,-2.3906306978460634e-06,3.7672448343073484e-06,-4594.181640625,52423.9453125,78638.34375,6.618403745051182e-07,1.47855789833784e-08,2.1578543965006247e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.175,1.5534058093180647e-06,-9.207609252825932e-08,-7.6427322710515e-06,3.6874985198664945e-06,-1.705329282231105e-07,-3.042840944544878e-06,3.71459236703231e-06,-4430.66455078125,58138.8828125,82467.390625,8.249137977145438e-07,1.8437525284298317e-08,2.155137190129608e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.185,2.0373292954900535e-06,-1.0317103971146935e-07,-6.960578048165189e-06,4.437355073605431e-06,-1.5538056175046222e-07,-3.6986145914852386e-06,4.438466021383647e-06,-4258.68408203125,71085.3203125,87249.0078125,9.923434163283673e-07,2.2186824821801565e-08,2.1517662389669567e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.195,2.503146561139147e-06,-1.1621397533190247e-07,-6.112303253758e-06,5.21320589541574e-06,-1.3633473372465232e-07,-4.358361820777645e-06,5.21445235790452e-06,-4081.19970703125,84556.546875,93083.9140625,1.1655919252007152e-06,2.606609683653005e-08,2.1477375412359834e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.205,2.9462412385328207e-06,-1.316906264037243e-07,-5.093789241072955e-06,6.021804438205436e-06,-1.1372742392268265e-07,-5.025516657042317e-06,6.023214154993184e-06,-3944.005615234375,98359.5546875,100157.7890625,1.3461730077324319e-06,3.010911342471445e-08,2.143045458069537e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.215,3.3592382351343986e-06,-1.5024357935544685e-07,-3.888123956130585e-06,6.870203833386768e-06,-8.664533623914394e-08,-5.698780114471447e-06,6.8718109105248e-06,-3824.52001953125,112570.234375,108589.3125,1.5356697531387908e-06,3.435113882233054e-08,2.1376828954089433e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.225,3.7349238937167684e-06,-1.7253020700991328e-07,-2.4865587420208612e-06,7.765841473883484e-06,-5.5592607850485365e-08,-6.380869763233932e-06,7.76768683863338e-06,-3774.864990234375,127230.53125,118581.9296875,1.7357501747028437e-06,3.8829355730740645e-08,2.131642759195529e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.225,0.0,0.235,4.062147127115168e-06,-1.993594054283676e-07,-8.668495183883351e-07,8.71661541168578e-06,-1.9153409525074494e-08,-7.066228135954589e-06,8.718749086256139e-06,-3718.64453125,142438.640625,130254.828125,1.948188810274587e-06,4.3583266773339346e-08,2.1249188648653217e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0025,-3.9835035750002135e-06,7.280412006593906e-08,-1.2247191705228033e-07,-7.564868155895965e-06,-1.2672360938381644e-09,6.221659987204475e-06,6.222027423063992e-06,106.08369445800781,111.54961395263672,183569.359375,-1.7634901041674311e-06,-1.8912100330226167e-08,2.0894660337944515e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0075,-4.26783662987873e-06,5.5981619340172983e-08,-4.336399683779746e-07,-7.056637514324393e-06,-4.794970198673809e-09,6.1052769524394535e-06,6.109807600296335e-06,240.11070251464844,307.3085021972656,178055.84375,-1.6449964732601075e-06,-1.764152912642203e-08,2.0925475837429985e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0125,-4.562448793876683e-06,3.9263259310473586e-08,-8.704246852175856e-07,-6.55508029012708e-06,-9.231065689618845e-09,6.007682259223657e-06,6.025573838996934e-06,684.232666015625,949.4429321289062,173611.75,-1.528043185317074e-06,-1.6387645018767216e-08,2.0955758373020217e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0175,-4.839776011067443e-06,2.288153844176577e-08,-1.4334063962451182e-06,-6.0623638091783505e-06,-1.5692059207594866e-08,5.897862592973979e-06,5.945495104242582e-06,881.8243408203125,1587.740966796875,169861.34375,-1.4131494481262052e-06,-1.5155862342908222e-08,2.0985520677641034e-05,AD,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0225,-5.071833129477454e-06,9.10043240764935e-09,-7.33008027964388e-06,-5.63696630706545e-06,-7.767801690761189e-08,5.9113513088959735e-06,7.022156296443427e-06,1163.8973388671875,5278.27001953125,47928.1015625,-1.3138775329935015e-06,-1.4092375266727686e-08,2.1015042875660583e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0275,-5.235404842096614e-06,-1.9433501474708237e-09,-8.075220648606773e-06,-5.280519872030709e-06,-8.841982435114915e-08,5.8180912674288265e-06,7.135987743822625e-06,1248.8924560546875,6130.2958984375,48516.1484375,-1.2306195458222646e-06,-1.320126585824255e-08,2.104436316585634e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0325,-5.346405941963894e-06,-1.1423295198653705e-08,-8.850519407133106e-06,-4.937865469401004e-06,-9.349866303409726e-08,5.70200336369453e-06,7.256063327076845e-06,1318.2713623046875,7074.38037109375,49201.57421875,-1.1505708243930712e-06,-1.2344633759653334e-08,2.1073161406093277e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0375,-5.402599072112935e-06,-1.953449491054471e-08,-9.663365744927432e-06,-4.609774350683438e-06,-1.0605431555177347e-07,5.5506284297734965e-06,7.377510428341338e-06,1278.3800048828125,8044.96337890625,49960.47265625,-1.0739233857748332e-06,-1.1524409870844465e-08,2.1101292077219114e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0425,-5.401663656812161e-06,-2.599931114843912e-08,-1.0476557690708432e-05,-4.296850875107339e-06,-1.1007547584540589e-07,5.373796284402488e-06,7.500712399632903e-06,1215.5167236328125,9093.36328125,50749.47265625,-1.0008131994254654e-06,-1.0742104095129434e-08,2.112860238412395e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0475,-5.34956370756845e-06,-3.115146895993348e-08,-1.129678184952354e-05,-3.99937880501966e-06,-1.2454025011265912e-07,5.168075404071715e-06,7.626958904438652e-06,1075.142578125,10182.521484375,51582.40625,-9.313171176472679e-07,-9.998426087065582e-09,2.1154955902602524e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0525,-5.241823600954376e-06,-3.466195508394776e-08,-1.2098819752281997e-05,-3.717530262292712e-06,-1.261044388911614e-07,4.93852030558628e-06,7.754588295938447e-06,916.4266967773438,11346.732421875,52410.21484375,-8.654714633848926e-07,-9.293808389543301e-09,2.1180221665417776e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0575,-5.08830316903186e-06,-3.702490047885476e-08,-1.2886288459412754e-05,-3.4512413549236953e-06,-1.4310512597148772e-07,4.686578904511407e-06,7.886513230914716e-06,708.6381225585938,12560.6865234375,53259.3203125,-8.03268676463631e-07,-8.628088465911787e-09,2.120428325724788e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0625,-4.88315299662645e-06,-3.776491652729419e-08,-1.3645703802467324e-05,-3.2003702017391333e-06,-1.4061514264085417e-07,4.4139992496639024e-06,8.021617759368382e-06,491.7143249511719,13853.7294921875,54091.0078125,-7.446741392413969e-07,-8.00091370933842e-09,2.1227031538728625e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0675,-4.637037363863783e-06,-3.7567698285556617e-08,-1.4376930266735144e-05,-2.9646291750395903e-06,-1.6144437609000306e-07,4.1238095036533196e-06,8.16168812889373e-06,245.11778259277344,15200.69921875,54927.36328125,-6.896219701957307e-07,-7.411562030767982e-09,2.124837556038983e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0725,-4.343139153206721e-06,-3.572426621190061e-08,-1.5075418559717946e-05,-2.7436419713922078e-06,-1.5284025778328214e-07,3.8156645132403355e-06,8.307350071845576e-06,-2.857361078262329,16633.5,55745.859375,-6.380290642482578e-07,-6.859095069700061e-09,2.126822255377192e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0775,-4.011543296655873e-06,-3.317179775308432e-08,-1.573723420733586e-05,-2.536993861212977e-06,-1.7964522669444705e-07,3.4923909879580606e-06,8.458195225102827e-06,-271.2863464355469,18121.080078125,56557.48828125,-5.897886126149388e-07,-6.342476321918866e-09,2.128649430233054e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0825,-3.6341700706543634e-06,-2.886407912683353e-08,-1.6363557733711787e-05,-2.3441045868821675e-06,-1.6202758956751495e-07,3.152058070554631e-06,8.616732884547673e-06,-538.2675170898438,19701.78125,57354.49609375,-5.447828925753129e-07,-5.860254947975818e-09,2.130310531356372e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0875,-3.220968210371211e-06,-2.410157762255949e-08,-1.694617276370991e-05,-2.164495754186646e-06,-1.9810774176676205e-07,2.7971873350907117e-06,8.780146345088724e-06,-824.4780883789062,21335.15234375,58135.85546875,-5.028714440413751e-07,-5.411233239271951e-09,2.1317975551937707e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0925,-2.761102223303169e-06,-1.7318043887826207e-08,-1.749208604451269e-05,-1.9973349481006153e-06,-1.6719219786409667e-07,2.4239561753347516e-06,8.953972610470373e-06,-1110.1741943359375,23075.599609375,58912.05859375,-4.6391105001930555e-07,-4.993332414215956e-09,2.1331026800908148e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.0975,-2.2631784304394387e-06,-1.0479495493598279e-08,-1.7984375517698936e-05,-1.8419931393509614e-06,-2.173143087702556e-07,2.033286591540673e-06,9.13090116227977e-06,-1422.4288330078125,24865.564453125,59656.22265625,-4.2771068820002256e-07,-4.604978620648126e-09,2.134216992999427e-05,AB,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.105,-1.792910779840895e-06,-1.9124797745462274e-08,-7.553978775831638e-06,-1.3946863646197016e-06,-1.6193448004742095e-07,1.6202983488255995e-06,4.059070761286421e-06,-1928.677978515625,20653.287109375,67577.5234375,-3.2344479450330255e-07,-6.973427169043589e-09,2.135401518899016e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.115,-1.3690158766621607e-06,-3.148770488792252e-08,-7.994368388608564e-06,-6.597172159672482e-07,-1.7119108974839037e-07,9.720251910039224e-07,3.967303655372234e-06,-2415.59375,25319.240234375,66947.8671875,-1.5210177650715195e-07,-3.298585404820642e-09,2.136697366950102e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.125,-9.236505889020918e-07,-4.243152318395005e-08,-8.283674105769023e-06,5.820362858344197e-08,-1.7730994272824319e-07,3.236891927826946e-07,3.889291747327661e-06,-2855.993896484375,30159.642578125,67271.28125,1.522893455785379e-08,2.910178487081083e-10,2.1373449271777645e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.135,-4.574933143430826e-07,-5.1959151647906765e-08,-8.401605555263814e-06,7.648364999113255e-07,-1.7975550292703701e-07,-3.239915997710341e-07,3.811280294030439e-06,-3180.566650390625,35109.78515625,68239.6796875,1.799129165647173e-07,3.824184080514215e-09,2.1373445633798838e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.145,1.3294395806440207e-08,-6.10889969721029e-08,-8.365033863810822e-06,1.4661683280792204e-06,-1.7899448323532852e-07,-9.659247552917805e-07,3.7353543120843824e-06,-3397.06298828125,40134.09375,69905.609375,3.433461870372412e-07,7.330847040520894e-09,2.1366991859395057e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.155,4.887222075922182e-07,-7.001673196782576e-08,-8.173582500603516e-06,2.1680289137293585e-06,-1.7481158920418238e-07,-1.606656951480545e-06,3.6604305932996795e-06,-3533.618896484375,45236.48828125,72235.078125,5.068951622888562e-07,1.084015455177223e-08,2.1354126147343777e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.165,9.592735068508773e-07,-7.942968949237184e-08,-7.829978130757809e-06,2.8762524379999377e-06,-1.6752531450947572e-07,-2.2445835838880157e-06,3.587658511605696e-06,-3597.81982421875,50405.16796875,75272.953125,6.71922578021622e-07,1.4381281943087743e-08,2.1334866687539034e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.175,1.4228332929633325e-06,-8.962836517412143e-08,-7.3343408075743355e-06,3.596669785110862e-06,-1.56810600060453e-07,-2.8834599561378127e-06,3.59762043444789e-06,-3624.859619140625,56385.8359375,79111.0234375,8.397937563131563e-07,1.798338011838041e-08,2.130922621290665e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.185,1.872478605946526e-06,-1.0118737492348373e-07,-6.68176335238968e-06,4.335195171734085e-06,-1.4295962103005877e-07,-3.5229127206548583e-06,4.336236543167615e-06,-3618.15283203125,69152.390625,83830.8203125,1.0118911859535729e-06,2.1676022754490987e-08,2.1277191990520805e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.195,2.304110012119054e-06,-1.1450385528632978e-07,-5.870158474863274e-06,5.097860594105441e-06,-1.254433499298102e-07,-4.165852715232177e-06,5.099034297018079e-06,-3615.210693359375,82171.359375,89583.8203125,1.1896268006239552e-06,2.548936883783881e-08,2.1238742192508653e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
0.235,0.0,0.205,2.71085787062475e-06,-1.301561525224315e-07,-4.888185230811359e-06,5.8908922255795915e-06,-1.0461156563223994e-07,-4.811229246115545e-06,5.892224180570338e-06,-3601.92236328125,95504.609375,96472.6875,1.3744569287155173e-06,2.945454724567753e-08,2.1193854990997352e-05,AT,0.02,0.08,0.14,0.56,20000.0,5000.0,12500.0
