x,z,instance,maxP,winkel_x,winkel_y,winkel_z,zulN
0.1225,0.0125,AD,2.9166606590349343e-06,83.95167273774592,89.8561057518623,173.94994852476358,388618277001.4826
0.1225,0.0175,AD,1.6290785706239094e-06,74.96641126502182,89.67101349555689,164.96264137536707,2821916540926.5933
0.1225,0.0225,AB,1.576390227020923e-06,30.085600746518395,88.90634261899514,120.06153415483756,28358585981385.81
0.1225,0.0275,AB,2.6115985693863964e-06,31.10728837346005,88.94915696438963,121.0855014651051,4089494420396.7285
0.1225,0.0325,AB,3.3765584008376413e-06,32.23261350426554,88.96069923273475,122.21171931601461,1526494949704.5125
0.1225,0.0375,AB,3.994616515164792e-06,33.03642949375427,88.99023105635717,123.01695947731314,801058434165.7992
0.1225,0.0425,AB,4.504147569709868e-06,33.83090705747329,89.0049829842818,123.81222470408784,505434263485.4828
0.1225,0.0475,AB,4.922513735017358e-06,34.43948088534004,89.01579529954726,124.42135662992258,359495589102.202
0.1225,0.0525,AB,5.300435363876526e-06,144.99135406900572,90.96115997127944,55.00851108664979,270684617553.3849
0.1225,0.0575,AB,5.634737677628076e-06,144.50214833567682,90.9708225005382,54.51954644559558,214077553094.30804
0.1225,0.0625,AB,5.957965587310677e-06,144.05252497389205,90.93352452874315,54.06852730640595,172840997308.7797
0.1225,0.0675,AB,6.275148713714184e-06,143.60969977882013,90.96560760915186,53.6267367843562,141656629557.0401
0.1225,0.0725,AB,6.595369865047039e-06,143.19866268708688,90.90785931987676,53.21365763163407,117036480712.1544
0.1225,0.0775,AB,6.941992973463086e-06,142.73615475132073,90.9656095291144,52.75303994788541,96158876331.54584
0.1225,0.0825,AB,7.2992676484312915e-06,142.29841308491177,90.88055059386312,52.31239698470457,79320109281.78035
0.1225,0.0875,AB,7.715679937911152e-06,141.75366850771547,90.9685978108981,51.77050825187465,64114344823.54386
0.1225,0.0925,AB,8.146928432623247e-06,141.2315840698518,90.84848505400572,51.24445210607009,52041529234.166245
0.1225,0.0975,AB,8.676273082196221e-06,140.54276255040563,90.97257945660817,50.559585059973415,40876758628.08517
0.125,0.105,AT,3.66713578940702e-06,136.0733854034633,91.64492015753237,46.12063153230788,139290616996.43622
0.125,0.115,AT,3.857209793716859e-06,139.35781535989565,91.73406070126448,49.41090129257057,117622294075.17778
0.125,0.125,AT,4.047129498572754e-06,142.52421514547245,91.81603826380956,52.58381681989066,100148806060.92157
0.125,0.135,AT,4.2409991839339926e-06,145.64548059809619,91.89194413207755,55.71253633446412,85635022486.71858
0.125,0.145,AT,4.445229892054192e-06,148.77630123169862,91.96512192401103,58.852345464676816,73165424313.0023
0.125,0.155,AT,4.667028162635678e-06,151.95063226344809,92.03572789832018,62.0378291625046,62165685287.55794
0.125,0.165,AT,4.915691291795319e-06,155.18732068665312,92.11140394798818,65.289562501505,52253802654.53275
0.125,0.175,AT,5.201498394708317e-06,158.4862105835547,92.20991700694735,68.61135900596273,43250797474.248695
0.125,0.185,AT,5.536984564229445e-06,161.72485728179277,93.01488711062754,71.99269391832208,35088715604.08677
0.125,0.195,AT,6.354900239117232e-06,87.87161255683775,177.87121870271923,89.95907126460324,22128814142.35734
0.125,0.205,AT,7.303298440368291e-06,87.80355864354324,177.80348487983215,89.98200768508845,13893934328.764614
0.125,0.215,AT,8.326263815633304e-06,87.78189517352706,177.7818769188591,89.99100550282321,8960530375.662138
0.125,0.225,AT,9.439217723610519e-06,87.77345664169881,177.7734508147388,89.99490864682724,5888763436.178316
0.125,0.235,AT,1.0659441128538309e-05,87.76810523743661,177.7681050476969,89.99908016192282,3920672400.154232
0.1275,0.0025,AD,6.2102116478846495e-06,89.04559514041833,89.98583752153203,179.04549004777493,29666113077.054817
0.1275,0.0075,AD,4.375347405059395e-06,86.28848475472711,89.90306613389487,176.28721560989072,97721054668.83907
0.1275,0.0125,AD,3.006966160126088e-06,81.12871858316295,89.80808533222766,171.12660941262837,350304152883.6674
0.1275,0.0175,AD,1.8714720626624012e-06,72.5461709419629,89.61793605307939,162.5417194588559,1759878641383.1833
0.1275,0.0225,AB,2.7398809499891312e-06,32.5157999735471,89.00331966025573,122.49667391132944,3402388339791.0244
0.1275,0.0275,AB,3.62118486844704e-06,33.88174669382951,88.98153452870449,123.86218764923571,1167270154600.7424
0.1275,0.0325,AB,4.274609784501714e-06,34.72868013947452,89.05427680346835,124.71200971187328,617737227837.5726
0.1275,0.0375,AB,4.810455844798903e-06,35.56608419608855,89.0265348906215,125.54860554400086,392695809232.854
0.1275,0.0425,AB,5.210126412540679e-06,36.14869812633986,89.09089686009455,126.13355653271665,289129714276.562
0.1275,0.0475,AB,5.577505586300916e-06,143.328924393973,90.94223771645436,53.34509830811402,222627475403.35028
0.1275,0.0525,AB,5.877678660516887e-06,142.91460913484892,90.88548619491137,52.928833281613265,182074470850.31018
0.1275,0.0575,AB,6.175283889329178e-06,142.55648721216144,90.92385276050881,52.57191712381603,150647760583.6445
0.1275,0.0625,AB,6.452482389417886e-06,142.227027275146,90.86736850015163,52.24058686284916,127294764818.07156
0.1275,0.0675,AB,6.74017889760177e-06,141.93833196317024,90.91559049981144,51.95340271982204,107680998376.71964
0.1275,0.0725,AB,7.042448504956218e-06,141.62574534702378,90.84949068641205,51.638684518653776,91002771320.01006
0.1275,0.0775,AB,7.362911089512335e-06,141.339446569895,90.91467168859958,51.35441298592736,76722113366.66525
0.1275,0.0825,AB,7.72918715892181e-06,140.98448738700904,90.82850394723319,50.9967335952279,63685609162.99497
0.1275,0.0875,AB,8.119812988081781e-06,140.64620357135757,90.91860739124319,50.661221599048275,52711344736.09961
0.1275,0.0925,AB,8.589975934758909e-06,140.19225494053538,90.80197169084866,50.203666775676595,42474624258.73904
0.1275,0.0975,AB,9.090723431566313e-06,139.75275242690788,90.92523033208019,49.767900691394104,34177399781.261097
0.1325,0.0025,AD,5.88284549708929e-06,88.54022832295485,89.9604757986461,178.53969311861488,35671320283.616684
0.1325,0.0075,AD,4.351582090489218e-06,83.92444239102409,89.87500397274557,173.92314703125163,99549672417.43443
0.1325,0.0125,AD,3.1732869217204228e-06,78.14584732398849,89.76034464015127,168.14335449154726,291646681181.17267
0.1325,0.0175,AD,2.233296560560687e-06,69.57049005479476,89.5747702438727,159.5656665372438,964231472325.4437
0.1325,0.0225,AB,3.996527481339348e-06,35.76774876689737,89.10281862244479,125.75293746068502,799590121600.448
0.1325,0.0275,AB,4.666289758787262e-06,36.7198416128724,89.02387505670744,126.70249223012446,441313487807.0731
0.1325,0.0325,AB,5.230139745430984e-06,37.607847255582485,89.142456483917,127.59457314953988,284908668289.6734
0.1325,0.0375,AB,5.590671199315901e-06,38.182566181228495,89.07078736119524,128.16705970113802,220623077540.93665
0.1325,0.0425,AB,5.93900179407796e-06,141.36312190921535,90.83185799213717,51.37550327839157,174967681038.74295
0.1325,0.0475,AB,6.1917418016784715e-06,141.01712068605156,90.89450806478051,51.031399250619316,149117498337.95703
0.1325,0.0525,AB,6.454835551296619e-06,140.7674657170539,90.81865155204618,50.7794035561043,127116842163.3553
0.1325,0.0575,AB,6.68356530120282e-06,140.5423384968877,90.87346902300978,50.55590717629863,111222132166.36328
0.1325,0.0625,AB,6.930619125768156e-06,140.38538858795926,90.80910949009613,50.39701910891199,96765631984.92516
0.1325,0.0675,AB,7.1830575676354854e-06,140.20582223589395,90.86424253488296,50.21907615954749,84356781126.88698
0.1325,0.0725,AB,7.458649714064113e-06,140.0740778684037,90.79791732094321,50.085366166195094,73012645279.09784
0.1325,0.0775,AB,7.771243711906652e-06,139.88170245609203,90.8638637521465,49.894918100771086,62373625125.24682
0.1325,0.0825,AB,8.111797511893897e-06,139.7259701391521,90.7825243419591,49.73680432452139,52911424598.508125
0.1325,0.0875,AB,8.520829372096733e-06,139.4697087455093,90.86937411409401,49.48306181087023,43812113736.57778
0.1325,0.0925,AB,8.964196862323871e-06,139.2479623690661,90.76137777842143,49.25819190465848,36065252752.079926
0.1325,0.0975,AB,9.513424050818975e-06,138.87766480100095,90.8782985834796,48.89125207630983,28709291676.33261
0.135,0.105,AT,3.991701565461673e-06,134.28408104015787,91.47714200513374,44.322166059511346,104878168067.53174
0.135,0.115,AT,4.11411575961161e-06,137.59616250791493,91.56288548013495,47.63896207609866,94796168125.68094
0.135,0.125,AT,4.2425950573975126e-06,140.81529699714466,91.64290016651213,50.863388216480516,85527288534.8811
0.135,0.135,AT,4.37998676394326e-06,144.0087191764988,91.71751887982632,54.06285948440569,76876215178.72647
0.135,0.145,AT,4.530182005409048e-06,147.2229388393727,91.790019241506,57.28437922356509,68674737653.85021
0.135,0.155,AT,4.699292069998358e-06,150.49450852026067,91.86052586634634,60.5650106196599,60749042654.35259
0.135,0.165,AT,4.894783021144835e-06,153.84307038661376,91.93688269810607,63.92586915928246,53004393501.29857
0.135,0.175,AT,5.126498508539909e-06,157.27151407912936,92.03976114345822,67.37353608717324,45404558911.146904
0.135,0.185,AT,5.405508114960555e-06,160.4636987573372,94.00492071622381,70.91143830949198,38026728848.48495
0.135,0.195,AT,6.252266670836066e-06,88.02274020295195,178.02236601356148,89.96154607132931,23367837497.59829
0.135,0.205,AT,7.1884839352145735e-06,87.96656454028994,177.96648700026444,89.98224932245155,14650469698.568716
0.135,0.215,AT,8.19591472642188e-06,87.94731080999591,177.94729121548636,89.9910348204419,9446326915.099642
0.135,0.225,AT,9.289176736371008e-06,87.93972404988523,177.93971769198166,89.99488379683922,6213097635.644292
0.135,0.235,AT,1.0484623402594224e-05,87.93485682637127,177.93485661819193,89.99907312556574,4143717963.2075253
0.1375,0.0025,AD,5.739506004706032e-06,87.53396429586036,89.95843778428234,177.53361364602978,38795914245.058815
0.1375,0.0075,AD,4.185276732901567e-06,81.3670830546793,89.80541900156183,171.3648569256022,113669966693.70094
0.1375,0.0125,AD,3.537582859388654e-06,73.3714416385692,89.74091118416234,163.3693053894349,201464022321.28647
0.1375,0.0175,AD,3.003892964448861e-06,68.4478688357921,89.59364513049846,158.44365169987776,351525599779.4329
0.1375,0.0225,AB,5.229668547537615e-06,39.13332713570826,89.16013290528153,129.1207535802444,285007153025.25867
0.1375,0.0275,AB,5.811121021673509e-06,40.05122996852464,89.12234903067542,130.03758358872483,190204856422.92557
0.1375,0.0325,AB,6.093017044379886e-06,139.37265928387384,90.81393045636565,49.384357378240665,158600880965.17548
0.1375,0.0375,AB,6.4046581691637485e-06,139.0307292914086,90.84431761559442,49.04329491616112,130979753821.93869
0.1375,0.0425,AB,6.591923002290445e-06,138.76483138837088,90.78708208583247,48.77573730405243,117271408134.77917
0.1375,0.0475,AB,6.807472921681165e-06,138.6503495399319,90.82382740092396,48.66229125583865,103654618164.78958
0.1375,0.0525,AB,6.978042319234851e-06,138.5394110051272,90.77096253623161,48.54986423789508,94267191706.36969
0.1375,0.0575,AB,7.175706563252685e-06,138.52370589075258,90.8137177595095,48.535349838499016,84688760744.39029
0.1375,0.0625,AB,7.372111640136396e-06,138.4810498467638,90.7604684270502,48.491217899141205,76355462757.85745
0.1375,0.0675,AB,7.597010573363985e-06,138.49841736437583,90.81195272734692,48.510009592679545,68042010771.53587
0.1375,0.0725,AB,7.851098052316019e-06,138.46660609764476,90.75036151187152,48.47650507205834,59974914225.66883
0.1375,0.0775,AB,8.137540283990778e-06,138.47419174048267,90.81680088485345,48.48592159495051,52272217681.77196
0.1375,0.0825,AB,8.480705555356719e-06,138.4080214828236,90.73747797580577,48.41758110036515,44612602651.45408
0.1375,0.0875,AB,8.862850191156885e-06,138.37193702734305,90.82653802258189,48.38394304584244,37673074111.86872
0.1375,0.0925,AB,9.33295619011794e-06,138.23111449760592,90.71984512259029,48.24021590733701,30897895450.611088
0.1375,0.0975,AB,9.852851815479047e-06,138.12015649226882,90.83953461878075,48.132530624159095,25096838170.581203
0.1425,0.0025,AD,5.001233275247699e-06,86.71436089209284,89.93398369289422,176.7136962907622,61992100063.700134
0.1425,0.0075,AD,4.33636943994261e-06,74.98310841926195,89.86059902495938,164.98243079957152,100743491395.94826
0.1425,0.0125,AD,4.705851932109844e-06,69.9092441684889,89.6322105486345,159.9055853976196,76266568714.59087
0.1425,0.0175,AD,3.870147979369376e-06,69.40321854126212,89.73026877094361,159.40129059487495,148378230115.4157
0.1425,0.0225,AB,6.620961526198748e-06,43.06684683812644,89.17173062495975,133.0548467062694,115310658553.2472
0.1425,0.0275,AB,6.760999919711453e-06,136.34224591971918,90.76528326281577,46.35247829544434,106414479326.7173
0.1425,0.0325,AB,6.991942523596617e-06,136.23491631859054,90.75887881865701,46.24497645240919,93550325712.75957
0.1425,0.0375,AB,7.092814168802942e-06,136.0744351355035,90.77786843649918,46.08500261741886,88548778821.35486
0.1425,0.0425,AB,7.23946874058861e-06,136.15773322030134,90.72326198888287,46.16687020978522,81863020432.17426
0.1425,0.0475,AB,7.3423020622297205e-06,136.17924015724407,90.7735144011892,46.18969118746195,77551491338.27417
0.1425,0.0525,AB,7.47924364686537e-06,136.33721470203133,90.70907719591868,46.345999234284456,72244466745.56041
0.1425,0.0575,AB,7.614846756353765e-06,136.4367047073027,90.76976074589598,46.4470588245077,67432679158.72729
0.1425,0.0625,AB,7.782157982378277e-06,136.61857473882853,90.70356823421255,46.62722770950077,62038728746.69051
0.1425,0.0675,AB,7.975866283342536e-06,136.73912183546673,90.77072541241503,46.74950802091997,56455046213.498795
0.1425,0.0725,AB,8.203091665103922e-06,136.91457835208624,90.6992021504997,46.92312973317818,50687948829.97709
0.1425,0.0775,AB,8.480786112077425e-06,137.01691321328448,90.77719654789543,47.027481274758706,44610977117.75423
0.1425,0.0825,AB,8.79710497548968e-06,137.1631935706862,90.691908194594,47.17157266937837,38764597611.40654
0.1425,0.0875,AB,9.190391030852126e-06,137.21442875791996,90.78886731825486,47.22532214682206,32777322110.274994
0.1425,0.0925,AB,9.631102648858771e-06,137.3118006362028,90.67932540556836,47.31988104426822,27386811607.198936
0.1425,0.0975,AB,1.0183369492646815e-05,137.28173145931532,90.80512238996437,47.2930804815736,22113162295.727093
0.145,0.105,AT,4.255412121278863e-06,132.5304024716196,91.33178492079375,42.56146685753266,84668388620.45401
0.145,0.115,AT,4.316713098571833e-06,135.90617186358216,91.41574667632275,45.94116524274933,80711871704.13403
0.145,0.125,AT,4.390958891898361e-06,139.2033432349217,91.49437534086641,49.24273760545759,76235336199.10739
0.145,0.135,AT,4.477949679685071e-06,142.47767193186016,91.56811302484131,52.522092022391476,71391900445.76042
0.145,0.145,AT,4.580111973234325e-06,145.77953645757316,91.64011121093088,55.83002066276894,66201611321.84823
0.145,0.155,AT,4.701617121333799e-06,149.14425812693463,91.71041650017222,59.20225759685797,60648581370.98679
0.145,0.165,AT,4.84905868457135e-06,152.59571587618439,91.78766755510128,62.66400171463083,54695321766.80951
0.145,0.175,AT,5.030644842112403e-06,156.14169884342968,91.89644665849461,66.22662800763788,48364557366.51161
0.145,0.185,AT,5.276773026520115e-06,91.29073909139908,178.24149703924022,88.8059134689741,41220690546.34918
0.145,0.195,AT,6.145077014613434e-06,88.15404814509014,178.15369135163624,89.96371690547853,24759822641.49578
0.145,0.205,AT,7.06863898370145e-06,88.10707600567538,178.10699574194942,89.98257439700298,15498240082.137964
0.145,0.215,AT,8.059923215513132e-06,88.09016566887755,178.09014457334823,89.99102677848141,9990259513.942278
0.145,0.225,AT,9.132729903357361e-06,88.08321045416236,178.08320363724263,89.99488983822793,6576431827.354658
0.145,0.235,AT,1.0302445929608391e-05,88.07873359376997,178.07873335761553,89.99904776491766,4394015509.091694
0.1475,0.0025,AD,5.4432657824673434e-06,80.26823710588972,89.84129845026841,170.26691794866497,46465323228.89967
0.1475,0.0075,AD,6.156567490649886e-06,71.07211301613376,89.95399031394756,161.07205281063807,30555267604.635754
0.1475,0.0125,AD,5.874814417873738e-06,70.61396859327516,89.58970927447547,160.6092774407394,35837585723.50135
0.1475,0.0175,AD,4.908145897834842e-06,71.11345701502049,89.82402638449629,161.11257468512312,66086353802.005615
0.1475,0.0225,AB,7.64660973433985e-06,132.43833743912228,90.74460304941557,42.448052253714835,66364504669.56646
0.1475,0.0275,AB,7.70982458535058e-06,132.78374919618267,90.70017180523402,42.79233064941622,64301331226.51966
0.1475,0.0325,AB,7.702941194787104e-06,132.83051362718672,90.67195100898748,42.83841631189865,64522027323.8221
0.1475,0.0375,AB,7.747231247012674e-06,133.20414440870718,90.73049105092959,43.21347551385385,63118490849.42598
0.1475,0.0425,AB,7.776912363346283e-06,133.41277568010585,90.65123792012594,43.420188813686465,62199403035.751434
0.1475,0.0475,AB,7.837543097814889e-06,133.78861121304743,90.7279381248493,43.79786731987601,60373784111.2123
0.1475,0.0525,AB,7.91086143739505e-06,134.05853754817326,90.65020769204861,44.0659199155723,58255407381.30384
0.1475,0.0575,AB,8.01303733106938e-06,134.42281886865396,90.72478610450976,44.43198868581286,55457045164.33522
0.1475,0.0625,AB,8.146174295765681e-06,134.70798307402598,90.653503569001,44.71543685202998,52060012645.45561
0.1475,0.0675,AB,8.311047721719125e-06,135.05098277829265,90.72738505738663,45.06021664509982,48208442210.28827
0.1475,0.0725,AB,8.5237270476732e-06,135.3231143366193,90.65511079017756,45.330604929904666,43755007482.85846
0.1475,0.0775,AB,8.773971522986004e-06,135.63609499084475,90.7362932864786,45.645558752808036,39158130824.3768
0.1475,0.0825,AB,9.09151264137292e-06,135.87325199476226,90.6524139864535,45.88068404511218,34166020351.90151
0.1475,0.0875,AB,9.456106596504929e-06,136.14750636053557,90.75099263689759,46.15735724781937,29382587947.276764
0.1475,0.0925,AB,9.913487506098846e-06,136.32886657677267,90.64389876087759,46.33611033947957,24513083273.660553
0.1475,0.0975,AB,1.0432923520702245e-05,136.55587538518301,90.77101076219215,46.56626542325477,20151953284.31304
0.1525,0.0025,AD,8.061086069363821e-06,81.823357342354,89.93259920820658,171.82307574397439,12207624614.118618
0.1525,0.0075,AD,7.752868946154477e-06,74.33730620477712,89.85845113447681,164.33663359523703,13940061289.134264
0.1525,0.0125,AD,6.8527717577363865e-06,72.78671581846662,89.75484626827145,162.7848605183817,21218079132.47082
0.1525,0.0175,AD,5.96570365549797e-06,74.35392182977873,89.79453670607637,164.35250335185637,34012808415.609306
0.1525,0.0225,AB,8.512528518733589e-06,51.64959625401506,89.4151163346678,141.6434615140312,43976224636.25769
0.1525,0.0275,AB,8.41153294463961e-06,128.85964274894764,90.65275626659088,38.86725304333545,46036423716.35162
0.1525,0.0325,AB,8.308077778078417e-06,129.66557518616102,90.60034613272065,39.67197590585661,48274583017.04904
0.1525,0.0375,AB,8.267027919956874e-06,130.17102997970275,90.65962891326346,40.17873275017864,49200593289.11711
0.1525,0.0425,AB,8.23774477675608e-06,130.82784050882046,90.60894235649093,40.83438126766605,49874883200.74685
0.1525,0.0475,AB,8.249651938736847e-06,131.3197654133693,90.6590848636008,41.32740952309882,49599305455.6296
0.1525,0.0525,AB,8.281943227115287e-06,131.8980008154898,90.61586014339304,41.90465922209701,48861562123.170616
0.1525,0.0575,AB,8.356135512621264e-06,132.36852379435877,90.6640787408429,42.3762528502045,47218224767.93606
0.1525,0.0625,AB,8.457144275925122e-06,132.89394002901935,90.6207768923359,42.900683792509675,45091261952.30815
0.1525,0.0675,AB,8.60798501199453e-06,133.33615192568905,90.6748738441937,43.344114103388925,42134756911.10166
0.1525,0.0725,AB,8.792173976065332e-06,133.8198563467681,90.62292059893522,43.82663419957389,38848061366.53633
0.1525,0.0775,AB,9.039363392690198e-06,134.22645637698238,90.69052540968161,44.23478114827796,34928334547.84403
0.1525,0.0825,AB,9.328394274788534e-06,134.6737893422708,90.6214806150796,44.680530633468564,30955898252.433945
0.1525,0.0875,AB,9.699886570319081e-06,135.03670977941158,90.71037170635952,45.04551675665767,26649297410.798615
0.1525,0.0925,AB,1.0126261149404182e-05,135.4504960784088,90.61570030112347,45.45711296779357,22595388750.148666
0.1525,0.0975,AB,1.0663049291328129e-05,135.75936029546682,90.73395896285282,45.768765140694484,18534016275.94336
0.155,0.105,AT,4.451237829288555e-06,130.83695066040326,91.20555154289508,40.86258123001531,72835519458.5017
0.155,0.115,AT,4.461505805391693e-06,134.30797937169075,91.28838049065772,44.33695373730784,72276148716.30244
0.155,0.125,AT,4.4894986570375994e-06,137.6947740978877,91.36613618665946,47.727487880760464,70779254412.15836
0.155,0.135,AT,4.533468853678137e-06,141.05977913646927,91.43932996291815,51.09675823145704,68508280454.10741
0.155,0.145,AT,4.593948744411201e-06,144.44900962307318,91.51064079067318,54.49110875080306,65536785160.694824
0.155,0.155,AT,4.673844136917072e-06,147.90300086893188,91.5810975167361,57.9514725444408,61862863359.20918
0.155,0.165,AT,4.77819009723172e-06,151.45003831791828,91.65902652049782,61.50727327459303,57457213448.0788
0.155,0.175,AT,4.9148958178324366e-06,155.10003002132606,91.77625111622865,65.17217943499928,52282106010.84869
0.155,0.185,AT,5.175977997998066e-06,88.96320295367912,178.91768388608992,89.68945370850145,43968467986.59964
0.155,0.195,AT,6.034098807706663e-06,88.26894157312547,178.26860342371975,89.96579306005368,26316663504.496323
0.155,0.205,AT,6.94456230116101e-06,88.22977454901371,178.22969126856867,89.98283405534579,16444331115.95554
0.155,0.215,AT,7.919169434108567e-06,88.21462967756148,178.2146073526562,89.99107445504845,10596877586.710756
0.155,0.225,AT,8.970877525457873e-06,88.20839205498774,178.20838471699528,89.99487393630679,6981911002.578695
0.155,0.235,AT,1.011409909704481e-05,88.20422526482596,178.2042250053982,89.9990350450895,4673836866.371733
0.1575,0.0025,AD,7.930423454718134e-06,86.85184272447364,89.95225530210799,176.8514799695518,12905949722.280293
0.1575,0.0075,AD,8.214095423532374e-06,80.01960957363976,89.84899322987648,170.01844380916728,11450737807.340155
0.1575,0.0125,AD,7.497462172064643e-06,76.13561798383009,89.84477724961238,166.13471422284323,15623798103.442217
0.1575,0.0175,AD,6.6536957358131455e-06,77.53647804524381,89.80868987929463,167.53496250821723,23457871327.111237
0.1575,0.0225,AB,9.130132268563727e-06,56.01589776120262,89.48647223435653,146.01093286741508,33614961436.499413
0.1575,0.0275,AB,8.8583734354816e-06,54.638733191182595,89.44250105340339,144.63298678466836,37746159452.132385
0.1575,0.0325,AB,8.773017844139281e-06,126.37990215733267,90.56264913664866,36.38568697409703,39174462119.6937
0.1575,0.0375,AB,8.646294267673534e-06,127.38997704656889,90.57552345639688,37.39596782202728,41423112473.00096
0.1575,0.0425,AB,8.60941715624011e-06,128.19192523531805,90.57642116303394,38.19789163567883,42107876886.64653
0.1575,0.0475,AB,8.569687646463899e-06,129.0215314558929,90.59130942168238,39.0277689175829,42861655629.3652
0.1575,0.0525,AB,8.592336003654784e-06,129.7184247825518,90.58296926085355,39.724458264724,42429888746.110466
0.1575,0.0575,AB,8.630261001902095e-06,130.4422971641278,90.60867718132418,40.448845736560195,41719093087.425316
0.1575,0.0625,AB,8.72487490816498e-06,131.07270791597188,90.58757637361448,41.07879036078101,40010163770.51372
0.1575,0.0675,AB,8.846100795172455e-06,131.72733644645768,90.62811837261275,41.734267143923276,37947435338.25572
0.1575,0.0725,AB,9.02842639429131e-06,132.30759968000106,90.59035732778644,42.31370921816571,35090922547.93717
0.1575,0.0775,AB,9.247559223112399e-06,132.9141217828605,90.64993365624854,42.92151349287643,32006826641.318882
0.1575,0.0825,AB,9.539583986556593e-06,133.451832513891,90.59059000002478,43.45792881130123,28408463088.315723
0.1575,0.0875,AB,9.88085539154107e-06,134.0249498932688,90.67433765525966,44.032890646349834,24825087425.712593
0.1575,0.0925,AB,1.0314845730054246e-05,134.5249680593958,90.58770139586726,44.530996910172554,21051332736.781475
0.1575,0.0975,AB,1.0816679649611528e-05,135.07660085124738,90.70124400237482,45.08518299402157,17544386848.54408
0.1625,0.0025,AD,7.173431917994037e-06,86.94455072179191,89.94762485388644,176.94410100702382,18159345665.496674
0.1625,0.0075,AD,7.611021426785536e-06,83.3269185049703,89.90403772777238,173.32622226899827,14844413896.227869
0.1625,0.0125,AD,7.609577248327883e-06,80.42956318484319,89.85281519398629,170.42841013926954,14854005958.903343
0.1625,0.0175,AD,7.157234595588047e-06,80.00748217753053,89.85876498261474,170.0064635858691,18299616938.31286
0.1625,0.0225,AB,9.283183918194045e-06,59.881916950947335,89.5371004058242,149.877609070844,31538216954.061825
0.1625,0.0275,AB,9.192652780164737e-06,58.00913879739409,89.5149974470236,148.0045705927005,32746397505.6041
0.1625,0.0325,AB,9.008560628976615e-06,56.587403070078196,89.49626747606783,146.58258593004342,35388692603.39308
0.1625,0.0375,AB,8.94417222768419e-06,124.65612248897806,90.52289612740051,34.66122317622348,36375973658.12395
0.1625,0.0425,AB,8.84586247058381e-06,125.77346744517295,90.5229196776212,35.77849836155392,37951357326.511154
0.1625,0.0475,AB,8.829785710644472e-06,126.75480533578258,90.5473528720893,36.76025824402322,38217108592.97965
0.1625,0.0525,AB,8.811424830648256e-06,127.69898537575679,90.53666193120837,37.7041795335776,38523493069.03297
0.1625,0.0575,AB,8.859400382284755e-06,128.54155903645503,90.5690368025135,38.54735685767458,37729378229.40912
0.1625,0.0625,AB,8.922819889667633e-06,129.37841513871575,90.54728484533956,39.38374478935439,36711023852.32782
0.1625,0.0675,AB,9.049514974568581e-06,130.13552086343248,90.59143563172512,40.141714705954165,34778271420.20715
0.1625,0.0725,AB,9.204121201540437e-06,130.90417677409317,90.55482640087598,40.90960460075241,32590156142.793373
0.1625,0.0775,AB,9.427611421392494e-06,131.60375027345142,90.6158236224948,41.610415675945646,29724724213.77588
0.1625,0.0825,AB,9.691054648118073e-06,132.3316766346064,90.5590523162793,42.33715500245544,26742581964.843327
0.1625,0.0875,AB,1.0036732008217012e-05,132.9911064895278,90.6427843957295,42.998335096513166,23378383796.71793
0.1625,0.0925,AB,1.0437073043551286e-05,133.70140999485992,90.55988126948544,43.706886454322934,20121236882.82056
0.1625,0.0975,AB,1.0942719451978845e-05,134.33623230441935,90.67255441783983,44.344128674296606,16781784443.869968
0.165,0.105,AT,4.57795093147987e-06,50.758109288517154,88.90437825843568,140.73673237174444,66306234277.116516
0.165,0.115,AT,4.547469903927852e-06,132.81687267293466,91.17787049162978,42.84115327924582,67805061350.21078
0.165,0.125,AT,4.538324032195732e-06,136.30556546089815,91.25510572052693,46.33308424510143,68263355164.16146
0.165,0.135,AT,4.547022470812385e-06,139.76084465451112,91.32746808976798,49.79202726152863,67827388804.098526
0.165,0.145,AT,4.5725400593422746e-06,143.23641817473938,91.39863698186642,53.27202089104424,66569135605.57449
0.165,0.155,AT,4.616612544893853e-06,146.77523679502715,91.4686069895453,56.81630427460815,64466454866.22372
0.165,0.165,AT,4.683712287913032e-06,150.40755298656777,91.54808549425304,60.456269643334785,61427824648.74158
0.165,0.175,AT,4.779934660254241e-06,154.152423170982,91.67675212722378,64.21499074644616,57387076112.90348
0.165,0.185,AT,5.072580732119789e-06,88.71370838114217,178.70131436358392,89.82103774253697,47039624916.6222
0.165,0.195,AT,5.920114731877634e-06,88.37077783373846,178.37045475708211,89.96756137721484,28050679309.07618
0.165,0.205,AT,6.817070785220404e-06,88.33759273448828,178.33750762400916,89.98318259798742,17496119065.576916
0.165,0.215,AT,7.774534441883991e-06,88.32428994866802,178.32426615830266,89.99107326399519,11271026242.54305
0.165,0.225,AT,8.804630014641838e-06,88.3184723317339,178.3184645625621,89.99488989091775,7432871060.145901
0.165,0.235,AT,9.920773468711707e-06,88.31469679107335,178.3146965024663,89.99901398786702,4985613671.135533
0.1675,0.0025,AD,6.999116874481389e-06,88.01236675007605,89.9740592603614,178.01219734421042,19745477026.719322
0.1675,0.0075,AD,7.247728250451338e-06,84.69637884270314,89.91342447725764,174.69566821471312,17533457547.140747
0.1675,0.0125,AD,7.351727399505215e-06,83.05240440700244,89.89418563122817,173.05159070600862,16703417535.329758
